xRGB,yRGB,R,G,B
7,10,74,153,218
8,0,192,179,167
10,10,148,37,80
6,16,198,243,216
2,17,101,61,165
10,0,95,30,51
3,11,166,44,224
8,6,27,50,221
17,2,162,53,143
10,5,4,133,132
13,9,110,144,132
5,13,32,4,80
13,6,42,179,206
18,12,236,140,252
11,9,167,12,0
11,8,14,57,250
4,12,217,66,104
17,2,211,57,107
5,8,127,40,217
15,15,100,20,52
6,5,36,18,40
14,3,155,120,173
14,8,131,145,215
11,10,104,21,242
19,7,215,171,185
8,15,135,167,81
5,14,177,44,156
0,16,150,193,74
19,19,74,118,184
1,19,179,1,152
4,14,165,226,80
2,0,79,91,86
17,18,80,67,124
10,3,36,126,213
18,3,198,67,153
2,10,158,223,56
0,17,42,217,162
4,4,93,31,182
4,6,74,109,233
5,8,54,115,77
14,13,20,202,74
10,17,95,228,26
16,3,218,33,14
16,12,131,98,10
0,17,68,62,60
15,4,121,248,205
1,10,138,43,220
6,8,44,236,139
1,2,15,219,205
0,1,33,54,97
11,11,42,34,249
1,4,163,43,115
18,11,108,244,49
14,14,241,243,0
12,12,170,221,159
0,1,76,13,139
0,11,202,189,230
10,6,50,222,171
12,8,217,165,12
7,2,52,176,51
14,11,226,29,143
17,1,82,252,245
9,11,167,165,108
1,12,94,195,58
17,8,232,92,2
4,3,40,30,185
6,7,246,145,14
14,11,132,123,88
4,6,44,237,127
17,13,15,150,166
8,7,198,153,100
16,9,203,174,142
8,15,227,69,120
1,2,49,192,7
0,16,38,59,234
3,8,150,90,74
4,12,174,39,190
14,8,175,237,24
3,19,118,135,55
19,8,66,205,224
16,11,253,8,108
8,1,131,189,37
12,18,24,41,106
13,17,152,35,37
12,16,100,105,73
8,3,86,208,178
5,6,81,96,57
9,1,88,140,93
5,14,240,15,51
1,2,141,26,46
9,4,163,18,149
11,14,157,117,131
17,8,116,39,178
10,4,165,166,18
9,1,26,212,164
10,12,187,138,23
18,18,124,133,166
5,4,137,191,60
0,1,51,225,56
3,18,254,105,226
11,2,74,242,213
6,7,42,194,74
6,3,157,194,85
15,6,16,213,207
18,18,75,210,154
14,19,196,34,172
5,15,234,81,45
14,8,168,79,244
4,6,241,145,127
7,2,213,127,26
3,12,73,231,78
4,9,71,198,218
11,11,246,218,243
0,8,105,141,228
15,2,195,135,3
7,12,159,132,226
4,11,244,57,51
3,15,136,114,226
0,15,139,202,208
6,1,241,99,166
16,14,146,154,172
10,13,127,100,16
2,12,105,201,14
6,5,205,2,38
8,6,242,34,24
18,0,10,58,72
10,3,62,10,89
10,1,34,100,159
18,14,80,36,104
0,14,64,249,87
17,1,243,159,116
2,4,28,182,67
1,11,155,144,158
10,19,59,73,220
4,4,204,29,54
6,8,149,70,16
19,3,211,119,20
10,8,84,240,219
3,4,159,243,33
11,7,74,127,7
17,16,231,166,43
1,8,73,37,32
1,2,197,143,244
18,6,184,239,122
17,0,67,41,9
5,17,77,47,61
19,10,184,64,210
14,1,38,209,248
5,19,144,100,135
7,1,65,177,116
2,2,19,142,218
10,15,235,153,13
16,14,240,167,190
4,4,28,98,73
18,3,100,92,243
17,17,121,188,119
6,7,203,203,135
5,1,157,254,253
3,7,180,243,144
1,18,161,48,254
8,19,243,223,222
3,1,107,90,194
2,17,34,58,39
7,5,40,163,45
1,11,163,187,84
17,6,137,105,144
8,2,144,3,165
4,13,165,247,107
18,13,226,61,58
11,4,71,187,32
15,10,128,159,227
16,9,247,170,45
7,3,237,152,90
4,19,173,97,223
6,3,84,231,227
7,18,128,186,36
14,5,57,221,207
8,7,137,65,41
4,0,140,40,121
3,2,202,179,182
7,1,102,101,190
0,18,198,237,178
14,7,32,36,176
6,7,48,144,52
12,3,232,103,85
10,14,141,168,73
1,16,103,192,137
7,0,222,130,199
19,12,237,147,7
7,15,88,91,36
14,4,3,73,155
4,7,195,49,240
14,2,205,254,28
2,12,22,37,134
0,6,104,25,245
10,8,140,233,214
0,0,125,153,59
5,19,63,33,126
6,9,9,11,196
10,9,61,245,3
10,5,27,50,98
19,16,109,41,133
12,11,242,254,170
3,13,176,211,150
9,14,141,105,17
2,12,146,13,253
4,17,160,131,149
4,10,171,47,27
19,8,129,100,183
14,5,84,121,213
16,7,148,195,55
2,2,111,244,59
15,13,83,143,148
14,1,153,177,177
1,11,247,180,113
6,17,89,250,73
10,10,30,19,101
13,12,92,118,28
7,7,176,102,74
5,15,214,136,162
10,17,161,78,215
11,13,203,107,171
12,5,142,209,207
3,6,14,57,231
13,0,196,60,114
8,0,236,42,240
9,9,77,4,55
13,19,16,122,115
9,8,168,147,196
19,9,249,162,106
17,15,6,196,229
5,12,65,80,216
16,17,207,42,136
7,9,138,207,101
6,19,185,223,114
6,18,156,33,180
19,5,202,245,165
8,8,38,224,64
12,9,55,150,233
10,11,195,157,76
1,2,214,50,249
17,11,99,147,156
1,12,198,127,241
8,15,65,56,126
9,0,85,17,251
14,10,101,204,241
10,7,63,6,211
18,4,60,78,205
10,13,154,196,140
16,12,150,47,174
5,14,63,110,39
9,9,212,45,24
9,9,172,77,163
9,4,70,190,9
15,5,66,26,125
1,19,63,88,112
1,5,82,182,117
17,17,69,178,109
11,4,92,82,101
4,8,10,219,36
17,19,131,162,98
5,10,193,13,46
5,0,184,21,119
3,13,37,101,89
18,0,48,219,241
9,18,39,192,2
3,15,152,238,150
4,9,155,141,230
9,6,139,175,71
0,15,18,100,205
11,3,113,40,65
7,18,229,181,158
13,8,199,43,158
1,15,130,159,88
9,19,217,192,119
10,3,166,139,105
16,4,36,117,122
13,12,123,33,50
11,2,37,227,218
14,19,183,79,99
19,4,128,225,8
1,9,4,247,200
18,5,186,76,210
15,0,108,229,199
17,4,30,108,145
3,16,130,205,26
15,8,117,227,57
10,9,34,149,34
1,15,228,62,22
6,12,99,75,29
9,13,140,150,43
15,10,207,120,17
19,7,228,39,168
4,7,36,188,128
10,0,103,96,240
19,4,181,4,30
4,13,6,212,167
10,6,244,46,228
0,15,176,140,68
10,12,142,222,171
16,15,210,207,253
6,6,107,115,65
13,6,108,134,241
5,12,127,17,43
13,18,216,212,70
14,3,61,144,172
14,15,217,187,231
5,18,100,147,11
18,6,248,97,16
6,10,142,26,197
14,2,119,19,123
4,4,218,19,76
7,5,105,201,206
4,11,207,120,56
12,14,247,28,197
1,12,187,69,14
13,2,189,196,223
10,6,54,118,40
16,17,110,127,56
9,4,144,66,181
5,18,99,200,233
2,9,101,76,222
11,16,61,99,51
17,11,50,153,179
10,12,231,126,132
1,9,106,167,91
8,5,123,12,186
5,5,107,245,101
8,4,11,248,69
1,15,92,211,208
3,12,167,23,12
7,0,77,189,107
14,17,229,166,240
0,1,226,38,169
7,2,136,51,238
16,11,25,207,187
0,2,252,82,207
2,3,76,173,142
4,7,97,49,74
16,7,198,70,82
16,7,52,160,221
7,0,216,64,47
17,4,159,123,215
2,11,42,214,210
19,15,196,74,16
19,11,20,9,94
5,18,162,251,207
6,11,67,114,228
3,12,169,107,15
0,9,68,165,221
12,10,18,148,0
9,0,194,106,125
16,5,42,46,222
11,12,234,209,189
2,12,78,247,194
4,11,84,28,220
6,19,155,71,119
17,11,249,174,166
10,17,37,22,191
7,7,116,119,195
12,18,0,51,227
5,15,239,1,192
4,16,193,24,16
4,2,129,26,112
18,15,16,140,20
19,5,204,7,117
2,8,174,244,128
4,8,146,190,25
2,18,66,199,209
17,1,89,9,229
9,17,246,73,94
15,18,98,25,208
19,4,191,92,138
5,4,41,155,200
14,13,221,131,91
1,15,172,45,181
18,3,134,254,239
11,3,83,91,184
1,15,225,57,174
19,6,73,204,198
13,9,120,208,66
14,8,28,202,81
16,1,197,131,44
11,16,116,245,20
13,14,190,113,126
11,5,213,39,209
16,19,200,97,0
13,2,52,184,158
0,2,0,64,236
16,3,67,91,176
18,13,75,147,192
0,17,34,222,16
8,13,6,239,136
2,14,74,212,87
1,17,45,47,81
5,15,167,111,140
17,9,106,232,222
1,3,211,105,18
13,0,193,171,194
17,16,62,111,104
3,19,107,111,19
14,6,178,247,132
4,18,140,193,112
16,12,32,197,188
6,17,4,199,249
18,14,20,46,86
2,4,200,181,39
0,12,13,125,34
9,2,33,137,54
11,11,37,165,28
6,18,3,15,153
14,1,171,126,190
18,11,135,212,174
18,0,14,100,113
14,12,162,134,157
4,16,88,171,177
2,14,253,25,24
6,17,49,18,154
13,19,115,250,224
15,14,136,185,223
19,16,231,43,98
14,8,19,164,2
10,10,111,52,169
19,9,63,61,45
9,5,91,108,192
15,15,178,194,205
3,6,93,228,185
16,10,220,242,174
16,4,191,82,124
8,0,80,115,45
1,16,208,159,81
2,0,42,63,212
16,11,68,18,190
1,5,107,10,224
16,6,133,217,137
18,12,20,8,73
7,17,251,63,122
15,13,120,86,199
15,4,54,120,68
4,4,248,236,10
12,18,143,66,242
8,19,70,162,143
14,9,62,151,138
3,4,133,1,175
4,12,193,191,36
14,3,32,35,220
11,10,19,98,104
6,17,97,201,214
15,3,134,164,198
14,9,14,48,73
5,0,197,159,39
14,19,171,185,46
1,1,13,87,227
8,17,44,232,202
4,16,254,63,65
5,12,2,217,240
2,10,171,117,206
10,1,173,27,231
11,15,230,51,217
0,6,78,240,116
16,17,237,12,32
3,9,7,153,191
9,1,47,174,207
17,9,109,137,30
10,12,45,157,95
8,0,122,76,189
4,15,99,131,125
12,14,54,228,44
17,19,129,213,94
7,17,240,163,143
1,0,212,104,213
5,5,42,46,122
11,6,47,68,119
4,7,144,248,215
10,4,127,130,230
3,17,108,80,129
7,10,30,25,144
1,16,57,60,142
7,14,185,83,153
11,6,209,3,89
15,19,223,5,10
0,6,76,182,102
12,6,68,56,243
15,9,108,135,240
16,17,147,77,8
3,11,82,195,233
2,2,159,10,68
16,10,11,77,126
2,15,129,51,142
0,3,211,242,38
18,13,141,97,185
0,2,94,11,246
5,1,241,105,35
14,14,219,163,218
10,3,82,164,93
8,1,83,71,210
1,19,2,68,174
19,8,142,80,4
15,6,14,133,141
9,9,0,98,28
12,12,119,237,210
9,8,246,227,174
18,5,13,13,211
9,14,209,181,252
4,8,75,198,128
7,0,234,59,107
19,12,19,29,126
3,13,137,231,80
16,9,73,144,46
15,2,180,170,254
1,2,146,43,58
3,3,131,203,196
8,12,95,145,250
7,9,35,226,5
16,2,217,66,74
1,13,74,39,149
10,11,29,171,243
8,18,136,14,231
11,0,166,201,15
18,17,89,56,108
2,17,54,54,94
7,6,36,213,148
11,9,184,5,224
14,17,137,18,235
7,4,231,96,232
6,14,211,176,162
17,18,162,106,239
0,5,252,46,214
14,15,149,168,133
0,11,10,122,112
0,2,209,164,230
12,11,91,38,149
9,15,220,66,183
18,17,25,114,234
10,9,156,40,94
5,1,63,231,228
9,16,225,97,128
7,1,30,254,248
12,15,71,19,165
9,14,91,127,224
14,13,179,5,189
3,5,167,246,224
16,19,238,208,68
16,10,118,182,56
3,0,228,91,153
10,14,102,179,84
1,7,23,84,176
2,17,158,106,209
13,2,40,242,203
10,8,161,133,120
17,12,161,187,227
1,5,142,162,6
16,13,4,250,127
3,13,244,138,120
19,7,153,243,3
3,7,18,100,91
18,1,130,148,44
7,15,69,96,21
12,17,168,245,98
7,5,239,56,245
8,13,130,162,79
12,15,22,1,15
15,0,239,222,95
12,13,32,87,39
16,19,198,36,10
9,1,35,202,227
18,8,217,108,110
7,6,59,211,217
12,8,106,252,15
13,13,225,217,252
19,0,145,20,8
0,7,37,56,142
5,16,94,238,154
6,7,212,11,220
4,3,116,243,229
1,2,132,169,36
12,4,61,62,103
8,5,236,85,82
16,7,27,139,222
11,6,83,152,14
15,11,237,65,95
16,16,133,198,204
18,15,32,96,162
2,16,73,12,142
14,7,160,145,216
7,15,241,154,38
12,3,215,113,137
0,12,12,17,24
11,5,34,101,142
7,7,198,173,156
2,8,231,37,109
18,10,190,31,178
17,0,174,70,152
1,19,148,191,131
2,18,114,81,101
0,6,234,100,60
4,5,137,67,3
6,9,31,183,112
19,4,202,97,181
7,16,177,144,222
7,7,234,168,81
18,9,86,237,34
19,3,76,120,155
5,11,46,33,220
7,9,221,165,166
6,17,24,115,131
0,11,113,53,43
16,5,89,223,79
16,14,78,166,155
2,13,13,88,178
5,11,82,54,59
19,8,242,166,251
6,7,111,55,125
6,18,15,171,194
3,1,51,184,137
0,17,144,87,180
8,10,103,80,18
10,13,219,124,159
8,15,239,9,98
12,14,58,228,221
15,12,79,92,247
6,4,109,214,157
5,10,124,126,249
6,0,119,252,166
9,7,107,235,155
9,10,226,138,207
15,12,83,85,39
18,7,24,19,113
10,13,154,60,68
15,8,163,239,156
4,9,114,129,240
3,9,14,214,210
5,13,130,155,26
11,1,160,145,64
8,19,190,78,197
17,12,247,201,61
6,10,129,253,25
2,11,32,218,233
11,19,4,73,135
15,12,125,236,186
16,17,16,191,20
17,16,167,218,173
7,9,216,30,223
18,0,23,55,3
11,12,69,14,217
19,19,125,196,54
10,5,252,133,123
11,10,66,7,150
17,8,74,193,65
12,2,80,153,38
8,2,175,127,141
12,13,0,55,244
8,11,75,64,199
9,3,4,95,84
5,2,190,55,31
4,12,169,82,106
12,3,152,116,141
12,12,13,150,222
10,4,48,74,196
6,0,136,224,20
16,0,225,156,70
3,6,130,1,144
14,11,69,88,194
18,3,240,79,30
7,10,1,216,155
0,8,194,80,195
2,10,8,191,237
10,2,162,4,174
18,9,139,162,212
4,7,2,42,11
2,19,146,8,48
17,3,42,97,52
1,19,121,32,11
4,12,3,74,45
0,14,140,225,195
12,4,159,35,30
17,15,132,144,1
7,6,230,218,246
10,14,125,195,117
12,11,26,219,120
19,7,72,245,237
11,5,128,63,241
7,13,106,233,77
3,16,100,177,251
17,14,8,181,70
14,8,164,210,14
6,13,5,17,122
13,16,171,170,216
13,0,188,118,236
0,16,111,17,72
9,7,89,83,61
13,19,37,75,69
9,17,235,120,56
14,14,250,3,196
2,17,131,14,74
13,13,249,2,241
7,10,143,61,36
8,11,170,71,190
12,9,124,71,81
11,6,136,108,210
12,17,193,115,34
13,13,84,76,14
18,13,36,105,207
7,11,178,19,132
9,0,149,0,71
13,9,242,56,230
11,16,214,124,112
6,0,141,49,71
18,2,189,75,228
4,5,85,242,104
16,9,21,62,42
4,3,200,49,155
4,4,70,208,2
17,2,226,174,136
15,17,87,111,146
19,10,98,8,59
0,0,143,105,224
2,6,142,178,185
10,5,194,70,126
2,4,228,200,60
9,6,204,83,78
8,16,4,253,75
14,9,93,177,96
18,12,207,80,154
10,2,4,8,48
13,11,204,89,148
11,9,87,243,228
19,9,9,175,62
6,8,234,177,25
11,16,238,237,4
17,1,251,141,251
16,7,165,233,126
6,16,18,217,254
3,3,173,226,155
19,12,103,177,177
16,6,248,44,205
14,2,116,254,33
14,3,135,119,19
19,5,172,97,231
7,7,56,196,218
10,10,191,98,98
18,5,217,26,92
4,7,194,162,108
1,1,211,3,53
0,14,253,154,120
13,9,227,223,199
9,14,113,87,125
19,5,88,198,44
0,18,83,81,158
14,16,105,124,246
10,6,174,65,144
17,15,119,236,87
8,8,164,44,19
2,14,86,57,144
6,18,203,17,124
14,1,44,131,31
15,1,53,106,163
5,4,249,141,207
6,6,78,171,177
17,18,183,25,9
9,19,110,138,191
14,16,157,112,38
8,9,252,155,217
8,19,104,208,246
18,11,249,177,119
14,6,222,252,200
13,14,20,75,139
13,10,190,114,183
3,14,103,11,137
18,11,192,190,254
7,17,60,119,164
7,13,187,73,197
0,4,240,207,177
2,4,249,172,0
1,13,74,183,62
12,1,140,196,231
9,12,208,26,79
8,12,52,145,113
8,6,187,65,40
18,8,250,206,44
5,7,134,66,199
4,7,211,179,40
15,11,131,23,175
5,9,146,101,7
13,10,21,231,160
17,11,136,39,59
2,12,38,15,131
4,18,75,169,170
11,11,102,131,21
15,3,44,57,230
9,15,180,157,133
17,16,182,241,39
5,7,41,46,55
5,8,161,131,5
7,5,65,130,236
4,19,127,152,223
1,18,75,211,233
4,7,11,224,66
4,7,123,202,76
12,16,23,63,117
0,12,107,93,37
3,12,80,174,200
15,17,189,140,56
7,0,59,203,187
0,2,80,179,169
4,16,227,18,225
9,17,4,246,165
18,12,251,181,61
14,14,15,250,130
3,6,254,167,34
15,11,170,128,179
13,11,160,91,26
3,6,176,40,159
4,4,143,26,41
1,4,114,94,232
10,3,64,219,128
3,8,184,209,96
14,9,33,174,181
14,17,182,245,177
14,10,39,68,189
6,1,49,6,68
19,2,10,90,146
8,18,21,77,36
0,7,177,142,8
17,7,177,225,13
7,5,248,248,247
14,1,75,253,153
11,12,196,37,217
16,12,40,167,249
14,9,180,147,158
6,1,254,177,67
11,5,179,116,42
17,16,114,127,186
13,14,10,176,93
15,15,23,1,155
0,15,156,160,157
11,1,123,213,180
17,12,130,211,115
10,16,134,14,168
18,8,194,69,123
2,0,12,199,133
2,12,17,24,243
14,5,105,217,49
3,15,234,196,224
3,15,124,212,37
7,6,146,81,157
4,5,195,190,235
7,3,73,113,174
12,13,240,241,53
6,18,145,46,142
11,12,27,128,0
0,19,158,178,69
15,1,158,136,22
7,4,95,134,169
2,7,177,82,165
12,6,94,78,106
16,19,1,127,78
6,11,202,224,216
0,17,223,223,112
1,13,111,76,139
12,18,110,191,38
17,16,132,29,5
4,11,35,141,28
16,14,253,74,200
11,7,113,34,41
17,13,165,162,46
18,8,203,100,25
13,18,249,122,94
16,3,173,111,20
7,13,20,122,240
13,19,59,148,251
4,13,174,108,216
1,12,171,246,90
2,3,165,254,134
8,11,12,21,103
12,15,123,41,185
9,4,239,192,25
0,18,115,98,121
9,6,171,230,223
11,9,208,62,72
8,4,188,154,122
7,17,124,88,220
1,19,172,42,111
7,3,30,155,162
1,8,116,175,26
13,4,101,224,199
4,13,191,35,176
14,6,192,92,149
0,11,82,74,191
2,5,128,253,153
0,19,26,221,206
3,3,7,48,215
1,12,106,103,181
13,4,188,230,184
17,6,1,63,82
9,12,140,245,152
1,3,236,181,193
2,19,247,140,129
17,15,116,156,10
4,19,17,238,12
18,18,224,98,186
4,8,51,253,34
13,14,167,7,101
12,3,51,216,211
6,16,58,214,235
17,8,213,88,44
19,5,120,68,178
0,14,148,128,142
8,9,56,22,201
9,9,153,148,63
12,11,55,194,14
12,6,57,208,113
15,8,62,36,29
9,18,12,155,47
16,1,202,238,153
5,15,169,168,153
8,1,109,253,165
0,11,188,243,218
12,10,15,47,24
11,2,159,39,100
1,1,36,206,82
10,10,61,125,146
1,4,61,103,48
6,18,67,190,173
10,18,39,164,183
3,15,28,111,105
0,16,84,50,200
17,0,146,191,113
9,0,85,87,53
8,15,82,130,189
15,5,149,193,136
17,14,9,237,20
12,3,252,114,15
0,1,24,237,152
3,9,2,133,127
19,5,122,156,223
3,3,48,82,120
14,17,192,126,206
2,15,104,125,165
9,5,98,252,188
16,15,180,69,236
19,15,36,148,19
19,9,64,73,180
11,14,166,161,193
18,19,178,70,103
4,3,45,45,41
11,14,155,210,114
7,13,174,24,113
6,12,243,81,80
4,13,84,235,208
18,10,207,174,117
2,10,167,21,79
9,17,161,237,217
12,16,240,178,195
16,13,74,37,70
18,8,82,32,7
16,16,11,51,122
19,13,127,211,57
11,14,142,91,236
12,12,62,209,186
4,14,176,145,112
16,4,95,7,52
3,2,233,21,187
1,2,18,1,146
9,11,178,177,109
9,7,16,230,225
6,10,75,209,94
1,18,36,133,178
1,11,105,139,53
5,15,196,21,151
10,11,133,243,126
8,0,43,14,139
9,16,51,9,237
11,3,2,6,178
10,4,145,26,63
15,3,109,183,222
13,0,230,136,243
4,17,14,1,209
2,4,217,86,7
0,19,199,66,171
19,3,27,108,191
19,4,213,137,187
7,10,85,88,12
10,2,242,208,143
7,15,229,140,212
8,18,128,226,130
7,4,249,199,128
4,15,211,38,102
8,19,93,89,211
8,6,113,50,105
7,8,178,101,3
16,10,224,81,147
15,0,13,133,186
12,13,83,149,117
7,15,119,246,135
13,5,126,52,80
2,7,164,43,21
17,5,117,118,250
2,8,191,201,206
3,7,215,57,71
9,0,1,197,171
5,4,11,223,6
12,13,151,81,97
14,5,1,190,192
18,2,113,238,112
13,15,114,15,230
7,12,43,89,55
15,10,188,14,123
2,15,2,97,248
16,1,122,238,5
1,6,53,66,4
9,11,126,200,57
6,11,160,33,174
13,17,249,84,136
5,18,206,245,12
13,14,249,112,134
1,15,53,221,70
7,13,90,115,229
9,18,70,172,50
3,15,11,179,69
13,17,180,121,2
10,15,211,155,163
13,1,153,215,144
2,10,217,120,135
1,14,92,118,102
17,1,192,183,145
4,11,202,13,130
3,6,104,212,175
1,17,72,7,232
4,9,63,44,254
11,16,205,16,33
7,8,47,175,123
1,4,61,41,162
14,14,27,158,79
1,4,193,238,78
1,14,252,139,25
11,12,161,127,13
18,2,185,160,13
8,2,245,31,108
9,12,61,147,84
18,3,242,18,138
5,1,152,159,4
12,19,64,95,128
16,7,168,204,218
13,6,66,206,46
7,4,137,135,133
2,9,55,129,130
12,0,128,163,62
12,6,69,193,48
16,12,216,38,107
18,5,59,99,25
15,4,91,216,62
4,10,172,141,202
4,17,236,225,87
19,10,36,146,57
1,16,192,164,172
7,3,180,143,98
9,12,171,106,148
3,3,62,27,65
0,5,28,217,100
18,4,130,100,32
13,12,42,224,182
10,15,177,13,146
15,2,90,57,36
10,19,76,66,247
11,1,180,142,80
19,7,22,160,233
19,0,187,129,86
15,3,223,26,78
6,19,98,138,212
17,17,83,127,5
2,2,13,179,21
0,6,207,1,175
18,0,9,190,118
2,0,89,206,187
9,14,132,114,72
0,5,229,245,113
17,3,153,37,161
13,15,14,66,104
10,7,99,176,35
17,0,127,238,48
19,0,44,178,25
14,8,72,34,116
0,15,21,233,230
4,7,83,198,159
6,19,31,36,46
2,5,18,0,237
7,1,186,118,97
5,5,204,61,0
3,9,90,187,29
0,16,113,92,145
7,4,239,159,183
3,12,37,26,89
14,12,183,139,55
15,7,209,95,121
13,4,51,174,58
14,14,10,160,198
9,11,80,173,25
7,16,238,109,221
6,12,171,177,205
4,4,125,20,249
5,0,54,51,8
9,17,219,107,216
7,11,241,58,61
13,3,231,239,68
14,9,18,150,38
17,19,232,119,60
11,9,23,89,118
10,0,72,112,181
6,7,162,227,219
11,12,35,129,128
9,17,205,141,146
1,12,238,62,78
0,12,226,30,100
8,18,45,65,109
0,16,60,114,109
4,5,39,229,199
14,18,14,233,101
1,1,234,76,198
11,16,51,234,41
3,19,140,88,196
9,0,49,213,221
6,7,71,206,157
3,9,93,10,179
5,18,62,196,156
11,2,61,254,13
0,14,36,147,150
6,11,251,100,88
0,2,100,114,218
4,14,138,119,238
2,19,70,99,152
17,6,216,201,209
18,13,13,74,18
5,10,91,104,29
10,12,20,3,142
12,2,93,70,2
6,7,126,25,25
18,10,233,232,241
14,2,129,27,178
7,12,179,230,172
18,15,39,106,226
19,2,110,209,107
3,6,237,135,116
0,8,182,154,158
1,19,93,213,158
18,18,187,190,225
1,12,13,65,15
2,11,106,9,53
19,7,141,253,162
12,5,253,225,212
14,6,139,54,65
5,2,4,172,133
14,13,168,103,93
1,11,66,194,71
0,11,214,104,153
4,11,246,243,225
11,8,17,155,136
17,15,167,129,61
18,14,43,172,104
17,10,129,174,8
9,2,130,195,84
1,4,153,201,184
12,18,65,16,221
8,3,245,26,139
9,6,67,66,142
12,19,241,219,37
19,5,24,84,162
5,19,43,49,204
2,12,64,224,188
8,8,63,79,164
14,8,233,59,235
11,6,201,188,211
9,0,226,228,167
5,2,144,74,240
16,3,84,87,110
0,13,251,131,182
16,17,191,163,254
12,0,249,179,155
1,3,58,233,57
10,12,194,37,42
17,3,154,163,62
7,12,167,172,96
10,19,246,245,94
2,0,47,222,179
0,17,119,208,169
19,14,122,158,123
13,11,225,39,28
15,8,81,97,145
4,8,164,147,107
19,5,164,248,254
8,6,86,247,90
2,17,115,116,21
19,18,28,122,91
16,18,27,17,190
17,5,86,128,15
18,10,13,13,84
1,15,150,34,241
12,14,23,77,100
9,1,152,80,10
17,6,151,95,42
12,11,243,126,54
15,17,97,220,110
0,19,218,21,146
13,2,88,179,66
5,13,78,160,107
17,14,85,22,114
13,3,254,23,139
8,16,162,97,154
16,2,144,162,110
8,4,223,163,191
16,3,22,7,21
9,17,17,93,158
6,5,12,205,106
16,3,103,152,58
6,1,62,112,236
17,14,165,170,123
2,7,167,199,81
8,0,45,106,196
1,5,65,116,10
16,5,141,132,96
12,0,107,247,55
5,19,22,238,37
1,2,86,16,95
3,6,34,111,144
12,5,86,112,205
11,8,184,102,148
16,11,21,105,164
4,17,11,108,92
5,3,130,231,207
17,2,41,15,71
8,11,35,78,162
9,18,65,44,103
18,14,132,201,126
14,5,13,119,13
12,17,127,147,29
7,1,153,170,95
0,9,152,108,143
10,15,222,156,69
4,3,172,246,196
7,6,213,139,54
4,15,136,128,247
7,17,191,44,190
12,0,253,239,138
8,17,240,193,160
6,16,10,34,251
12,7,135,240,207
19,18,160,239,231
7,0,57,251,191
4,0,90,222,196
9,2,236,191,94
15,5,248,173,135
8,15,191,151,71
1,13,240,181,198
3,9,156,197,186
13,13,11,70,71
16,16,232,248,242
1,2,127,186,13
3,19,125,151,178
3,17,157,112,225
9,0,104,227,61
2,5,237,165,228
14,2,241,187,98
12,2,100,234,203
15,8,246,20,181
17,3,158,215,218
8,17,69,77,253
0,13,140,229,46
4,7,67,110,198
2,12,126,55,246
0,13,4,225,57
3,11,65,12,49
11,18,144,29,93
1,14,138,247,244
19,12,253,207,198
16,5,164,37,66
3,6,64,133,97
19,10,68,190,119
3,11,74,181,49
1,3,155,39,222
11,13,22,136,120
8,18,211,207,173
1,3,222,102,195
12,14,251,28,34
2,10,0,29,20
10,11,111,74,32
2,2,156,163,251
12,10,193,147,231
8,16,69,35,195
15,12,17,242,101
18,1,67,204,80
14,1,102,40,25
0,10,3,173,239
12,19,117,33,30
9,18,194,135,214
4,2,71,107,141
8,3,225,204,118
5,12,14,118,146
3,12,135,64,53
8,10,100,196,89
11,0,213,168,48
5,12,38,133,8
9,4,232,81,161
3,5,144,125,133
15,8,172,188,220
0,6,162,119,142
11,16,227,13,120
15,17,237,104,161
18,2,8,96,56
13,12,2,222,165
16,9,3,163,70
2,2,164,141,82
5,11,236,29,90
3,13,247,228,99
0,19,180,33,95
0,3,62,124,109
0,4,70,183,219
3,9,155,6,25
6,8,191,111,62
2,11,11,244,53
8,17,7,112,46
13,15,149,78,14
3,0,87,249,234
19,14,115,109,9
5,8,104,206,218
8,15,185,99,95
14,3,173,12,152
17,7,103,22,248
19,12,211,248,140
15,0,102,73,9
13,4,245,230,46
15,2,203,186,60
18,9,109,95,223
11,15,167,166,41
10,8,242,148,143
0,0,239,114,163
15,4,112,117,93
8,19,253,175,125
9,6,17,111,31
12,5,67,153,82
10,12,7,201,0
16,14,67,222,110
5,11,196,133,96
1,13,140,142,177
17,1,144,176,185
17,16,21,180,70
16,2,42,119,50
10,3,19,237,48
3,14,252,217,88
13,1,35,152,46
14,17,98,239,249
0,16,172,65,66
17,11,37,110,245
18,16,167,196,176
11,10,234,107,229
2,19,151,160,26
0,7,52,123,18
4,13,157,144,85
7,9,103,152,70
2,19,110,190,21
3,1,16,4,203
19,1,20,145,198
14,8,47,219,134
18,11,64,7,0
3,13,54,198,1
17,9,112,40,89
3,2,82,73,181
3,16,31,152,83
2,14,172,150,249
8,9,67,37,99
14,0,155,34,173
13,3,123,21,229
10,7,148,122,92
17,2,139,14,166
1,10,38,251,218
15,10,238,216,238
5,12,89,107,202
14,8,147,200,201
3,18,12,19,156
8,1,72,217,153
13,2,171,44,110
13,4,99,103,235
1,6,32,154,225
19,3,224,22,126
12,12,205,225,104
1,9,204,222,2
10,1,55,54,128
15,6,225,161,208
12,4,124,202,153
9,7,151,156,59
9,0,66,24,208
12,11,217,40,122
13,17,132,85,108
18,15,79,131,191
19,3,57,95,146
2,16,245,140,127
10,2,173,239,17
4,0,165,104,149
9,1,72,223,160
