xRGB,yRGB,R,G,B
1,0,188,180,105
8,2,141,52,118
14,17,64,146,184
10,15,26,214,133
15,14,105,141,72
17,12,60,96,123
8,8,53,92,132
18,8,254,148,162
14,7,145,2,73
11,1,239,205,75
1,1,240,54,249
10,9,242,49,127
0,3,50,168,229
11,14,236,158,237
1,2,19,147,249
8,13,2,70,90
17,9,124,100,3
4,8,78,21,3
11,18,114,169,197
5,0,195,140,80
3,7,181,186,133
7,12,128,65,125
16,7,192,14,34
19,17,246,246,73
18,12,186,199,224
13,3,148,47,172
10,17,40,70,226
19,15,178,254,134
6,7,43,103,55
8,0,68,40,97
14,19,96,85,223
10,11,2,43,8
10,0,170,213,40
15,16,204,108,36
16,13,121,84,124
11,6,114,226,182
8,17,104,65,145
3,7,79,189,134
3,0,78,66,66
8,4,237,98,161
5,13,147,249,138
0,12,234,145,133
16,17,41,55,212
2,17,181,73,95
10,4,181,200,52
15,12,185,133,156
14,0,98,226,237
0,13,194,17,142
1,11,42,167,127
2,19,40,178,185
6,17,121,44,76
3,17,235,132,77
12,19,161,215,214
5,5,194,165,186
6,2,26,163,156
19,16,28,129,132
10,15,224,183,208
14,8,43,154,140
16,17,14,203,10
4,14,149,213,22
14,19,7,239,43
0,19,169,99,9
9,3,240,234,146
1,12,103,194,101
7,9,89,65,232
15,14,50,3,41
3,11,139,191,13
0,10,165,221,81
10,1,126,20,99
16,13,194,84,52
6,12,35,59,68
12,2,189,180,82
7,13,20,192,241
5,0,150,127,134
2,15,45,165,171
0,19,186,37,157
11,8,140,211,97
16,10,56,237,188
10,13,162,47,54
5,15,86,222,113
18,2,65,19,130
19,6,225,69,248
7,9,147,191,52
4,0,157,190,44
0,17,127,92,64
1,7,113,107,114
2,18,27,216,71
5,16,30,69,220
1,17,88,147,237
17,7,232,251,11
11,6,147,56,83
2,2,233,19,98
9,16,160,174,175
18,8,96,88,48
2,0,194,242,156
19,5,15,38,199
11,11,122,93,117
7,6,108,190,132
14,4,151,87,177
13,17,39,151,10
19,1,111,97,124
18,4,135,227,106
12,17,183,1,112
8,2,154,235,82
4,7,163,89,113
1,0,64,43,210
18,18,179,106,235
12,19,125,188,71
1,0,78,236,137
0,8,49,254,101
8,18,69,124,238
4,1,144,235,218
1,4,181,71,194
11,5,27,229,59
6,9,69,223,180
0,0,98,233,50
7,6,115,254,195
16,0,22,27,101
12,1,207,101,129
7,15,195,218,83
13,2,23,247,120
18,16,250,245,174
2,5,202,184,139
1,14,146,141,221
16,10,184,98,160
19,7,123,60,125
8,18,47,215,78
5,18,110,27,253
14,16,94,62,129
19,8,116,170,194
5,16,63,194,12
19,16,83,194,232
19,3,103,87,100
14,11,212,102,18
17,2,126,240,53
1,1,91,11,53
6,9,120,220,165
1,7,11,36,225
5,7,43,82,66
0,9,238,199,152
7,8,236,249,239
7,1,140,113,28
17,18,187,220,22
16,4,158,156,248
2,7,187,20,87
12,7,22,12,61
3,7,81,152,100
14,19,129,224,233
8,9,12,152,250
9,11,143,220,102
14,18,214,0,69
17,4,161,244,38
11,2,134,133,144
2,7,141,143,11
1,15,64,120,64
4,14,102,72,18
9,0,115,142,68
19,19,202,142,200
9,16,75,252,22
15,2,170,221,160
16,8,227,25,111
2,5,19,60,186
5,6,194,246,95
6,19,179,55,238
18,12,105,49,235
15,11,250,6,235
1,7,208,95,88
4,1,150,173,236
11,13,240,103,185
0,19,30,218,161
5,0,93,170,98
8,6,192,144,134
17,13,60,65,11
8,15,76,91,234
12,4,90,218,202
15,15,45,36,190
7,11,3,92,68
17,14,248,38,95
15,0,246,39,142
7,16,56,133,218
12,11,187,85,71
16,19,217,163,61
10,0,113,91,61
8,11,91,123,147
4,12,26,84,105
16,17,109,94,101
14,0,222,99,240
18,5,138,139,240
11,10,171,161,251
3,10,85,249,199
7,9,79,227,112
10,16,220,124,142
6,10,161,236,176
11,12,191,202,72
1,3,116,104,4
17,5,243,170,30
1,10,163,30,195
8,0,154,76,201
9,0,138,148,192
8,14,225,217,185
2,12,254,94,217
0,15,64,166,141
7,9,155,32,50
17,6,152,140,127
11,12,84,56,178
11,16,48,87,121
13,8,240,41,147
19,6,125,61,170
18,18,176,115,104
17,9,126,133,97
2,17,187,182,70
12,1,81,119,25
14,15,239,146,122
10,6,38,222,242
13,3,88,128,18
18,8,243,181,159
6,2,127,172,234
1,4,43,143,120
10,9,105,199,97
5,16,225,18,98
12,9,14,45,212
19,13,252,109,243
0,16,25,8,218
3,10,117,150,158
18,16,108,165,131
11,5,221,41,74
3,0,129,103,95
1,8,190,137,102
6,14,195,195,123
2,17,69,5,213
6,8,117,104,43
13,10,30,80,49
11,19,220,84,227
4,11,17,226,38
14,3,254,130,18
15,5,228,28,111
10,11,66,239,23
9,17,147,126,34
2,4,233,160,183
2,19,140,218,51
3,4,234,29,157
10,2,135,185,35
8,16,179,241,135
7,16,35,166,245
6,15,77,253,17
4,17,211,191,242
5,0,178,167,0
0,3,253,100,204
19,17,172,15,185
17,12,56,130,221
7,0,246,181,216
8,11,97,243,118
6,13,239,22,110
4,14,96,89,45
0,15,54,227,190
8,8,106,213,49
5,12,142,204,8
2,7,148,248,216
14,8,161,201,61
5,4,51,146,202
17,12,129,216,226
14,8,110,83,211
4,7,238,187,242
16,19,16,210,3
0,11,22,72,123
4,2,148,146,147
11,7,162,133,153
6,7,7,165,104
4,9,26,171,120
5,15,65,208,194
10,7,159,117,162
13,17,56,6,103
8,18,22,91,214
7,6,194,92,154
7,9,153,217,16
8,4,51,56,250
1,15,74,43,32
10,14,230,51,158
19,9,136,25,147
10,8,245,19,210
2,0,214,166,232
11,8,215,211,50
10,17,148,3,59
16,12,161,251,236
9,12,17,157,72
12,3,91,215,214
12,3,248,54,173
9,12,217,122,191
19,4,168,159,125
12,13,22,185,92
8,17,13,55,136
14,4,92,228,182
18,1,74,252,136
1,3,113,47,81
1,14,122,168,105
14,10,93,75,123
3,18,213,164,150
3,12,228,101,151
11,7,148,105,84
9,11,38,16,190
4,18,225,134,206
6,4,213,134,166
11,3,154,209,216
0,14,54,60,163
9,6,91,249,141
18,16,147,3,0
6,16,98,213,176
6,13,214,171,140
13,2,54,125,112
19,1,96,186,34
17,17,36,244,122
2,2,64,211,243
1,14,88,49,226
5,18,68,145,248
2,5,242,245,245
9,10,76,189,68
2,17,252,205,114
19,16,189,251,142
6,11,211,75,114
8,8,44,230,156
8,14,191,3,53
16,14,244,165,237
7,13,45,246,189
16,11,81,56,113
4,7,108,114,32
6,8,218,166,77
14,15,242,207,161
12,16,165,93,198
10,10,203,95,100
10,4,147,36,96
4,6,67,212,235
7,7,109,179,103
4,1,87,27,133
7,11,24,13,153
7,11,159,207,155
14,12,211,241,42
11,18,100,51,216
18,12,125,217,167
0,17,186,4,176
17,16,16,185,175
1,17,31,56,46
10,1,245,250,226
1,0,194,126,151
16,3,87,148,3
1,15,167,50,185
18,0,149,125,55
16,11,36,27,250
10,17,239,244,185
10,10,78,11,133
13,16,67,51,183
12,14,163,187,72
5,18,177,92,187
15,11,64,246,91
2,5,52,186,232
2,5,92,46,102
6,12,104,18,68
15,4,0,156,63
13,18,157,95,198
0,3,212,3,179
4,0,112,179,82
0,7,138,34,44
2,9,134,143,197
16,9,104,185,175
18,11,110,160,98
3,12,21,133,52
6,9,7,117,164
8,2,159,54,144
1,17,133,200,251
4,16,6,148,165
15,18,136,57,156
2,16,206,84,45
6,14,192,58,128
10,14,100,216,53
9,0,242,157,140
9,14,240,238,96
6,12,49,207,19
0,11,182,74,3
7,16,212,231,12
12,5,20,5,247
7,12,121,27,111
1,17,210,114,239
5,6,56,196,161
1,5,79,93,141
10,18,39,159,245
8,15,223,132,9
6,5,115,153,209
19,16,158,33,65
7,8,210,62,19
18,13,10,173,35
13,11,34,184,1
4,4,223,72,118
13,1,35,240,116
17,16,218,244,245
14,0,146,69,164
17,14,144,166,196
13,17,96,176,5
7,1,190,24,4
15,8,108,112,80
12,4,240,164,211
17,11,185,53,244
7,6,119,178,140
19,4,99,249,10
8,10,33,236,189
13,3,140,181,91
2,6,197,160,36
10,0,144,237,32
5,10,21,138,44
13,7,243,10,45
3,18,22,239,86
16,7,235,186,60
10,1,6,227,138
10,1,125,156,150
8,18,65,76,75
11,15,26,68,20
0,6,147,98,209
19,13,115,254,87
15,3,48,120,217
13,14,213,34,6
16,2,118,224,99
3,6,201,153,252
9,14,190,130,254
11,18,197,78,62
5,2,215,45,49
2,4,79,247,39
19,5,45,220,106
13,11,195,205,166
1,11,246,47,182
18,8,156,220,241
6,19,219,209,213
4,17,49,131,192
14,4,131,105,159
6,10,129,237,238
7,5,123,226,60
13,10,9,59,173
4,19,87,222,136
9,12,42,195,79
16,6,236,103,79
4,10,29,127,190
11,18,149,32,48
10,11,175,180,117
2,8,74,45,27
11,3,167,45,242
9,9,87,178,43
2,18,221,87,123
12,17,58,60,35
5,14,90,132,123
15,8,161,196,188
17,12,229,35,198
10,9,60,2,208
8,13,218,88,51
10,0,165,232,141
9,7,130,147,234
8,16,6,217,50
17,9,163,122,90
14,15,30,177,208
4,13,106,127,121
16,18,119,100,141
2,15,229,213,165
7,17,173,81,201
0,13,92,254,192
7,6,96,97,32
4,1,37,48,148
0,8,93,117,151
4,8,125,133,111
19,14,223,248,172
14,13,149,144,55
10,18,96,213,204
4,0,193,157,139
17,16,247,231,155
9,15,95,121,214
13,8,168,211,230
14,18,249,118,236
13,12,58,41,0
14,2,247,231,2
15,15,90,228,206
15,9,82,154,206
18,14,159,129,234
8,3,78,178,108
14,3,228,130,194
6,5,106,172,47
19,16,106,120,223
6,7,0,85,24
8,8,250,115,112
9,18,186,99,11
0,3,41,26,147
6,15,201,158,74
3,8,144,108,178
1,16,99,7,198
13,11,232,30,17
1,18,78,168,157
16,9,169,98,236
11,3,185,142,48
7,13,74,139,134
11,18,10,207,59
15,3,174,49,35
5,9,251,84,187
0,16,198,20,114
1,0,123,69,11
11,0,138,160,135
11,14,164,85,26
12,5,145,149,134
6,16,50,239,183
9,19,5,119,210
19,19,248,236,51
5,16,118,235,115
14,2,196,136,7
4,0,234,184,112
6,15,65,83,123
8,1,242,51,62
19,17,57,188,207
13,9,187,53,226
14,9,28,195,203
7,13,91,18,124
16,8,42,6,205
17,17,22,248,1
7,8,220,125,134
17,9,158,171,50
2,9,154,125,249
1,15,25,91,230
14,10,226,191,187
15,0,179,205,203
14,1,131,43,51
14,3,46,24,215
13,19,47,76,212
5,11,232,247,196
4,3,223,125,246
14,15,4,208,166
10,4,61,129,194
2,8,74,7,143
1,13,67,20,201
4,11,105,250,61
6,0,96,204,191
9,11,168,48,246
2,14,171,63,118
9,15,146,13,173
6,13,237,196,198
17,5,90,101,146
2,8,173,70,218
6,3,214,213,163
11,4,13,161,246
4,17,158,220,127
15,9,12,221,189
10,8,254,41,145
7,10,95,112,67
5,1,24,234,0
12,0,82,191,27
18,2,119,34,151
17,17,59,148,77
19,8,101,116,12
3,11,247,64,246
11,17,146,247,132
16,9,101,34,52
1,7,102,241,209
13,13,254,170,85
2,13,76,82,191
11,13,114,51,242
12,10,241,177,244
17,0,84,153,131
6,19,84,166,150
10,17,143,141,119
4,11,47,186,116
2,19,106,117,59
11,18,153,152,142
6,2,41,234,98
2,5,45,92,6
19,18,162,205,215
7,6,84,126,173
8,1,48,67,198
0,7,184,42,96
0,0,17,104,135
5,7,202,10,39
15,4,114,139,147
10,10,249,142,55
18,4,48,6,6
7,0,163,197,63
8,6,156,115,42
13,7,248,84,244
3,11,56,204,125
10,18,243,41,53
6,12,213,236,174
4,12,222,152,164
8,15,247,65,153
8,4,198,241,45
10,3,58,28,81
7,6,104,95,26
5,2,6,7,78
15,11,105,248,131
1,15,131,1,69
12,0,225,85,56
18,7,214,149,62
1,4,240,165,106
10,0,239,142,78
10,8,164,25,219
4,17,224,136,160
8,10,108,198,92
13,19,62,99,127
17,10,15,188,236
19,4,248,123,130
13,11,19,84,182
14,13,86,1,178
2,11,38,202,112
15,7,224,214,170
15,17,181,17,189
8,4,19,141,20
2,8,180,112,5
11,3,115,89,253
9,14,176,244,89
2,1,202,92,25
18,9,63,187,42
19,9,64,57,43
3,10,209,139,130
3,5,210,27,239
10,15,149,226,91
3,10,146,76,57
18,11,97,153,204
10,8,37,237,205
18,14,31,69,179
14,2,2,15,28
9,12,251,135,184
7,4,158,242,118
5,16,123,202,77
2,19,229,173,168
2,18,39,8,220
13,5,203,0,15
15,19,244,17,202
8,17,65,75,84
19,17,11,114,213
3,14,237,181,20
2,16,76,59,210
12,1,47,200,28
2,16,171,77,44
8,16,123,200,11
6,19,54,184,38
14,12,98,147,133
6,8,242,149,240
4,2,73,230,152
8,12,174,151,146
3,5,107,25,187
1,1,201,175,76
1,5,24,247,205
19,3,189,167,207
4,7,29,67,102
14,9,83,152,33
8,10,76,0,165
11,15,136,219,129
16,4,219,196,50
16,19,232,191,112
14,19,24,127,164
4,13,189,56,210
15,15,242,160,48
6,12,248,119,142
16,6,173,129,104
15,1,95,103,9
14,8,150,157,60
8,12,0,162,177
15,11,123,92,233
12,4,163,160,247
8,2,231,47,193
8,12,114,192,145
4,13,87,55,25
9,1,152,225,155
12,2,214,251,98
15,18,208,234,51
16,7,74,96,224
18,10,236,153,206
6,5,93,66,232
0,8,38,169,150
5,15,61,238,154
2,17,17,204,75
13,12,254,68,195
5,12,188,64,231
7,17,206,66,221
2,7,24,196,27
8,5,235,193,230
8,1,96,177,206
4,12,248,13,130
5,3,147,195,165
3,1,145,216,140
5,19,98,228,151
2,18,72,195,102
5,4,192,55,108
9,8,244,149,101
10,11,231,227,136
7,19,74,215,253
4,7,26,98,213
19,15,38,250,216
8,3,2,22,214
16,17,115,235,152
8,15,194,246,225
2,4,143,237,158
3,4,209,245,243
6,9,110,208,1
12,6,119,236,190
3,9,46,28,67
11,18,110,30,152
10,14,158,219,128
16,5,6,101,73
4,17,28,140,103
7,7,121,216,130
18,9,83,18,60
12,17,83,59,30
5,1,129,147,174
18,11,131,112,79
0,11,213,194,233
9,11,40,75,232
2,17,169,210,244
12,16,34,175,163
16,8,146,68,132
18,9,197,59,220
12,12,89,145,79
6,5,97,171,0
19,17,164,99,175
16,10,87,85,149
13,13,20,88,131
8,3,74,208,58
2,7,244,174,18
18,10,149,122,192
0,7,251,74,223
17,19,155,59,205
5,6,45,24,253
0,5,179,147,49
15,10,142,210,202
15,9,16,185,227
15,12,52,97,96
11,1,175,236,0
9,15,125,197,100
14,4,209,173,183
19,6,55,23,130
3,5,95,118,176
16,13,46,165,240
14,14,73,116,60
3,13,69,155,111
9,4,40,187,190
1,1,244,207,170
6,5,203,30,221
1,8,104,172,55
11,19,83,6,206
18,0,16,141,6
13,10,36,177,126
2,11,6,227,207
15,9,160,38,27
9,4,95,196,92
6,11,185,142,228
16,13,120,241,176
17,16,206,111,140
2,11,117,241,238
9,18,2,137,175
8,2,113,110,215
10,16,121,220,54
3,13,217,148,81
7,14,125,138,64
5,16,65,59,89
4,9,231,124,57
12,2,191,192,140
11,6,251,22,158
3,10,164,66,2
18,10,191,20,48
17,13,12,175,135
5,7,242,58,156
10,1,148,167,25
16,2,145,106,184
15,13,174,156,245
19,12,159,117,218
3,11,151,198,122
7,10,124,83,122
6,15,114,199,35
6,18,199,7,183
11,2,1,17,216
18,7,111,238,43
11,6,58,34,70
13,12,155,16,165
15,7,146,126,34
8,17,234,166,54
9,1,216,8,95
11,19,31,35,134
11,10,88,118,70
5,3,51,190,64
14,9,214,178,49
13,0,100,107,147
12,13,37,152,62
13,13,91,108,98
0,9,177,119,107
16,8,29,138,57
9,19,203,95,70
4,9,191,53,168
19,13,50,133,57
8,9,58,219,152
17,0,156,61,135
13,15,29,47,172
15,18,183,109,248
14,7,126,100,29
15,4,86,69,118
17,15,80,55,167
18,1,241,38,60
0,13,144,36,36
17,6,149,72,157
2,5,23,245,77
6,12,148,35,80
6,11,29,70,95
16,11,126,208,23
7,11,158,248,59
1,5,48,184,230
8,8,119,185,75
19,13,52,45,11
6,1,101,246,242
5,12,200,63,93
9,1,31,123,30
19,12,104,21,176
5,19,67,13,81
17,15,41,141,52
3,11,42,202,224
19,5,51,71,97
16,9,112,230,63
0,17,52,154,134
0,12,252,18,36
17,19,161,165,39
18,1,112,112,138
18,15,244,67,254
4,13,196,117,19
1,10,95,115,226
11,10,72,221,211
2,1,73,156,159
7,11,176,125,186
0,13,86,29,79
19,13,11,243,184
15,2,157,159,220
5,5,239,182,179
16,12,93,228,16
6,11,120,170,182
10,15,146,109,159
5,8,80,98,107
7,12,135,22,33
12,12,93,75,97
3,9,84,61,190
3,15,12,244,35
10,2,104,93,164
7,4,28,175,182
5,4,21,80,38
11,13,199,220,33
6,0,186,106,242
8,14,27,200,10
9,14,229,28,210
16,14,33,81,202
7,4,58,94,100
11,2,133,86,22
0,10,222,220,254
10,4,247,200,208
4,8,203,109,64
14,7,32,171,209
14,18,236,39,60
9,14,60,110,227
13,13,66,146,52
9,0,174,118,155
2,16,62,228,9
1,6,90,164,244
14,13,182,176,95
5,7,236,144,252
1,12,165,88,30
7,1,22,55,18
15,8,150,193,253
0,6,61,119,157
18,12,109,5,177
6,5,244,122,213
3,2,20,79,175
7,15,22,214,41
18,7,109,230,166
4,19,51,254,202
18,19,5,154,157
7,18,21,6,9
18,4,3,234,66
0,8,92,107,160
0,1,69,217,32
16,8,139,174,210
7,15,106,209,223
4,7,108,67,174
10,18,133,26,63
0,0,170,219,185
9,10,155,201,218
5,17,120,118,7
6,14,192,233,17
19,11,160,197,199
18,7,169,147,152
15,8,23,114,25
9,5,118,149,181
14,15,221,34,220
19,13,157,175,58
2,8,173,181,118
2,16,137,200,7
17,11,129,66,102
9,16,77,56,87
10,8,3,150,163
17,10,34,196,230
18,10,104,148,222
6,3,165,254,123
12,1,23,20,40
16,0,80,54,206
11,3,138,20,202
10,3,38,7,39
1,17,0,48,48
4,14,65,43,149
14,18,88,96,219
3,12,170,99,167
14,7,119,254,208
11,8,177,173,116
4,1,80,88,109
8,16,24,249,230
3,8,89,167,213
15,5,212,93,151
7,9,145,28,177
8,14,68,223,18
5,4,151,74,136
13,0,143,64,24
17,1,90,172,27
11,10,138,40,224
4,0,167,134,208
4,4,184,135,34
8,8,23,122,224
8,17,159,199,33
9,12,23,101,151
12,18,168,175,188
4,9,4,186,157
11,13,104,65,113
19,8,140,54,7
13,17,162,54,209
0,3,171,202,252
5,19,3,53,117
15,14,154,120,97
13,0,250,110,164
8,15,93,167,106
3,14,192,235,31
14,3,221,51,84
19,17,246,69,61
18,0,15,97,221
10,11,182,133,151
15,18,20,161,70
12,19,37,16,240
4,2,174,61,13
5,5,21,215,57
14,12,238,197,48
14,2,213,198,137
1,9,239,2,102
0,18,87,5,65
2,15,8,99,232
9,3,0,12,148
17,18,22,120,139
14,14,191,83,143
15,14,207,31,30
0,9,210,54,25
14,17,89,128,82
8,11,23,151,131
9,17,182,131,248
15,7,68,72,26
11,3,135,129,9
19,12,33,90,53
3,11,86,125,47
17,8,191,123,78
15,11,218,204,48
16,18,177,95,90
14,19,66,20,211
11,13,17,248,183
5,9,114,2,156
10,4,24,60,81
11,0,135,111,17
1,14,85,151,201
4,16,196,207,92
12,14,205,157,38
9,11,151,31,144
9,2,227,165,58
10,5,13,1,107
3,13,44,33,146
14,5,165,230,11
19,6,211,99,58
1,0,168,158,213
16,19,195,21,149
18,1,114,84,209
12,19,115,241,41
9,19,159,144,219
11,14,18,190,86
1,0,211,43,9
10,16,149,77,74
9,6,53,102,123
8,9,222,230,196
10,17,199,218,116
3,13,240,208,183
13,9,227,12,205
15,4,217,20,161
8,17,3,155,190
4,13,173,252,88
2,6,19,204,21
16,7,4,44,189
15,12,191,61,116
6,4,163,193,58
0,2,173,196,163
9,8,116,219,17
15,0,240,214,159
15,0,113,200,133
14,17,188,5,121
5,7,181,81,4
17,14,63,71,106
5,17,37,112,37
2,10,154,161,163
15,5,186,43,214
1,11,20,229,189
8,1,18,101,247
18,0,138,52,138
12,5,140,78,196
17,18,24,116,187
16,7,49,141,223
7,15,188,176,192
0,9,84,95,121
11,8,26,185,108
5,7,209,151,31
2,12,152,176,144
11,15,58,43,132
3,14,108,131,17
8,7,239,17,25
5,3,37,254,219
16,19,91,161,149
15,0,47,70,78
10,10,113,238,14
3,19,158,61,152
1,16,139,116,150
2,15,157,176,199
12,10,120,251,223
11,18,221,222,40
1,10,174,6,86
19,1,220,60,137
14,18,206,83,116
14,11,246,26,150
16,9,244,24,106
9,0,195,105,55
13,3,172,137,55
13,1,177,67,184
8,17,208,242,1
9,16,192,89,79
18,12,135,168,18
7,16,159,81,47
1,11,236,79,26
3,2,134,157,13
10,12,152,112,111
12,5,142,120,60
11,7,33,196,171
5,2,79,171,119
16,19,185,225,215
9,18,1,234,199
3,5,189,40,182
16,18,86,224,210
6,12,86,101,99
18,19,17,8,65
11,8,162,249,83
18,9,5,166,34
10,9,119,41,115
7,16,52,155,22
8,19,162,184,29
5,12,87,20,116
18,7,244,116,35
4,7,154,181,149
7,0,5,11,178
3,0,121,9,185
2,12,65,42,118
3,16,113,122,145
17,17,48,147,82
18,11,206,219,166
9,0,120,133,92
15,11,220,247,151
13,18,33,59,238
6,2,30,61,180
16,5,135,169,65
6,19,198,49,135
12,3,22,38,133
8,7,230,123,75
1,13,13,81,123
9,19,172,204,143
17,19,34,127,202
7,3,27,18,97
9,16,5,101,140
14,18,68,126,174
8,0,220,137,46
19,11,93,194,207
19,6,211,118,246
12,11,63,130,106
12,14,123,160,28
7,15,180,96,225
4,13,58,184,216
0,9,140,208,151
17,4,106,209,96
13,14,207,41,35
4,5,80,235,230
15,4,39,189,223
2,17,162,142,187
5,6,99,125,224
10,15,15,14,14
12,6,236,62,253
11,17,46,52,12
10,16,157,205,221
16,12,13,213,51
15,4,207,45,152
18,11,209,182,177
0,1,185,96,174
14,2,217,17,40
12,12,84,90,21
3,12,217,120,100
15,18,159,53,202
16,4,159,84,151
17,8,51,129,56
0,2,149,35,90
7,3,143,226,213
18,6,93,63,209
17,12,93,243,103
6,8,26,20,64
9,6,226,143,172
4,8,253,31,206
0,19,241,128,187
13,9,195,81,180
19,5,140,87,218
6,17,4,45,252
13,2,218,225,167
17,16,58,126,151
10,7,209,198,77
19,15,7,227,242
9,17,51,29,174
3,9,175,125,136
17,18,107,231,91
3,13,15,30,131
14,7,119,150,216
3,10,169,223,197
19,12,26,109,199
8,2,8,157,150
13,5,202,206,42
3,7,6,224,107
17,17,142,57,186
0,7,143,182,149
5,17,130,181,141
4,4,233,120,86
4,10,131,72,69
18,16,88,2,228
5,6,42,128,6
4,8,91,93,224
16,12,56,192,217
7,13,91,147,5
15,7,170,40,70
3,2,154,80,26
11,17,32,140,0
13,13,5,227,73
12,13,132,160,68
0,13,146,243,173
12,3,104,208,177
19,4,189,182,32
5,14,122,70,147
5,7,235,138,14
12,5,10,84,216
14,7,211,156,136
19,3,33,207,46
14,3,207,212,51
14,6,120,244,202
11,11,141,204,27
14,4,203,116,252
1,19,190,30,158
8,10,76,233,37
8,3,253,221,48
12,15,82,44,135
19,8,251,216,61
9,16,113,158,28
9,6,230,39,39
6,18,59,149,15
9,17,172,51,175
7,7,86,32,68
10,2,48,234,234
0,3,142,48,227
10,0,156,189,199
10,14,59,206,75
0,4,61,232,109
18,10,174,39,77
7,11,221,117,97
3,17,15,87,96
2,7,209,15,203
6,10,49,151,190
0,5,185,28,165
12,16,180,6,45
1,12,220,101,48
19,8,72,45,11
8,2,176,11,244
4,18,146,153,234
2,4,233,10,111
12,3,110,150,91
19,14,52,221,170
9,8,81,239,70
12,7,97,252,91
13,17,107,137,8
10,11,215,172,107
8,6,111,47,223
6,19,68,179,152
11,0,29,72,126
5,11,118,234,99
14,7,4,110,80
5,8,11,250,28
5,8,110,221,73
16,13,199,63,8
10,6,12,84,67
15,16,164,206,99
11,8,251,148,208
7,18,99,194,36
12,12,49,184,157
4,18,208,118,5
13,18,242,37,160
19,18,221,185,71
8,6,152,212,90
12,2,116,23,88
5,7,106,73,31
16,14,135,107,40
18,11,85,0,71
0,4,28,0,210
16,19,35,243,31
2,9,225,210,83
15,9,138,241,153
19,14,139,69,188
0,17,17,100,120
10,17,40,75,35
10,4,198,186,181
18,11,57,68,62
4,3,208,212,67
7,7,17,186,143
17,12,190,28,130
12,1,56,181,7
2,18,192,213,173
14,12,251,156,129
18,5,197,70,212
8,8,219,175,62
1,6,125,138,209
4,6,187,176,8
11,14,149,53,30
10,12,171,167,96
14,5,163,188,191
16,14,62,21,230
11,16,246,178,232
13,16,155,190,196
10,1,16,138,226
16,9,165,214,135
18,1,74,214,14
10,9,56,208,162
14,5,7,84,12
8,12,71,48,190
14,15,149,162,1
10,5,74,189,210
15,15,49,124,224
5,8,48,44,252
13,13,10,122,243
8,2,148,20,210
4,11,194,201,150
14,17,46,54,201
9,5,20,179,74
18,8,116,20,241
10,16,15,187,127
2,17,166,67,156
16,14,35,81,41
12,10,103,168,93
15,0,100,110,80
6,14,44,155,40
15,12,167,43,11
4,12,163,242,128
6,7,239,76,57
12,2,222,138,2
10,14,37,22,21
14,0,183,90,134
13,1,181,141,158
10,10,24,214,84
9,19,170,39,139
1,2,124,140,134
11,15,44,163,45
18,1,78,220,201
0,1,20,184,158
16,8,73,147,8
16,4,23,155,231
12,15,123,97,155
15,4,47,214,117
9,14,26,248,60
11,17,120,113,0
11,10,182,112,68
19,10,236,46,160
15,13,31,196,24
14,12,171,140,46
4,15,51,135,78
13,19,108,104,236
19,7,4,116,240
14,17,113,131,234
9,9,30,98,184
13,11,150,234,181
3,0,244,67,103
13,17,189,80,230
2,1,176,71,1
7,0,134,227,235
15,1,212,75,143
18,17,24,134,142
3,9,21,197,143
17,5,234,71,155
13,19,34,102,134
8,1,57,84,101
9,5,176,21,138
12,10,39,86,0
7,16,176,105,161
19,10,194,202,32
12,7,155,236,105
17,4,73,156,200
12,10,101,206,143
16,11,43,85,36
5,13,156,155,191
19,16,35,6,159
17,1,172,190,240
16,11,231,12,168
5,12,40,38,62
14,7,188,88,124
11,14,171,178,101
0,18,173,93,249
12,12,182,127,104
2,15,121,61,181
17,10,146,81,245
19,2,63,40,204
11,16,229,248,150
15,18,171,213,244
6,2,121,153,21
16,2,16,82,25
8,4,246,155,94
18,0,191,141,122
7,10,242,156,33
17,19,98,110,238
14,3,61,130,58
3,19,128,149,211
1,14,254,40,111
11,10,227,98,198
3,2,227,231,81
15,11,212,163,128
10,16,20,242,0
16,14,205,149,85
12,14,90,147,6
12,11,193,223,252
5,13,16,101,54
12,6,7,62,145
15,15,67,2,157
16,18,222,60,234
18,6,170,187,207
13,9,184,69,135
4,1,148,252,34
9,0,162,249,36
9,9,84,140,211
11,10,43,18,76
2,2,207,87,223
2,17,80,184,234
9,13,84,118,245
18,8,21,199,45
7,18,201,199,208
17,7,99,226,114
1,14,206,26,139
19,11,234,226,152
4,9,237,235,236
13,1,191,253,57
19,16,33,113,97
17,19,2,5,56
15,12,242,16,113
5,6,76,151,233
15,11,191,145,93
1,4,81,113,60
6,19,245,71,53
16,4,248,101,177
0,15,34,0,127
10,0,30,147,182
11,10,59,215,153
6,18,167,15,203
0,13,241,11,79
8,7,85,78,53
12,17,105,15,71
4,15,6,210,146
12,3,201,189,95
0,6,1,80,102
3,10,88,207,99
12,12,132,176,218
8,10,129,117,150
17,15,226,45,216
11,12,42,155,68
0,1,145,125,135
19,5,211,174,80
0,18,9,156,96
8,3,117,122,201
19,15,181,207,149
3,10,44,155,50
9,4,244,121,117
13,9,110,119,184
0,11,202,232,48
13,9,27,49,184
10,1,142,127,168
11,18,60,254,79
9,0,166,146,121
4,2,120,128,133
8,1,31,167,143
12,17,180,107,99
8,14,55,87,68
11,10,120,155,0
10,18,34,88,173
1,12,185,138,36
